task,epoch,class_name,GT_class_name,img_level_auroc,img_level_average_precision,pix_level_auroc,pix_level_average_precision,epoch_time,last
0,230,carpet,carpet,0.9935794542536115,0.9982796229987243,0.9911032831355664,0.6297871887404927,0.1204,0
0,240,carpet,carpet,0.9931781701444623,0.9981526590019837,0.9909556747333227,0.6234861727148449,0.1241,0
0,250,carpet,carpet,0.9919743178170145,0.9978871033100918,0.9910884446416587,0.62824613366973,0.1442,0
0,260,carpet,carpet,0.9919743178170144,0.9978498328530635,0.9909546973196024,0.6226527024917916,0.1248,0
0,270,carpet,carpet,0.9935794542536116,0.9982445987156645,0.9911018200012158,0.6282318754432215,0.1213,0
0,279,carpet,carpet,0.9939807383627608,0.9983383324523727,0.9909737031917999,0.622809037229159,0.0777,0
0,0,cable,cable,0.5029985007496252,0.6154186618137419,0.2863243764762865,0.01851831990465087,0.2583,0
0,10,cable,cable,0.639992503748126,0.7904118844575732,0.8429671533292787,0.14240868135330564,0.1254,0
0,20,cable,cable,0.6570464767616191,0.7911601849174262,0.8793020423989252,0.211082218938951,0.1584,0
0,30,cable,cable,0.6407421289355322,0.7828643176755203,0.8770029080662214,0.20216107968584757,0.1358,0
0,40,cable,cable,0.6682908545727135,0.803286719537298,0.889854245255724,0.2278749621381545,0.1314,0
0,50,cable,cable,0.6446776611694152,0.7866369141017902,0.8893773881572554,0.2159609130635039,0.1264,0
0,60,cable,cable,0.6531109445277361,0.8007477914701598,0.8925867039618611,0.22589028057766924,0.1366,0
0,70,cable,cable,0.6332458770614693,0.7895297064691199,0.8896450468428777,0.21273047905313486,0.1376,0
0,80,cable,cable,0.6673538230884557,0.8109219337744534,0.8915992227707755,0.2232745196296535,0.1486,0
0,90,cable,cable,0.762743628185907,0.8568871261256904,0.9037182335177372,0.29297267128613036,0.1278,0
0,100,cable,cable,0.7916041979010494,0.8734022984861962,0.910592335143776,0.3257610178381641,0.1297,0
0,110,cable,cable,0.7423163418290853,0.8384630280890575,0.9037741613007763,0.2908003432137151,0.1527,0
0,120,cable,cable,0.7228260869565217,0.8442948756439301,0.9039547509349222,0.2862900539161544,0.133,0
0,130,cable,cable,0.8170914542728636,0.8914353689147845,0.9165739119708909,0.3400852180321106,0.1248,0
0,140,cable,cable,0.782608695652174,0.8620291671262277,0.9115256310903518,0.3176648833371824,0.1367,0
0,150,cable,cable,0.7127061469265368,0.8322892971238877,0.9114664317382446,0.2967293623431647,0.1527,0
0,160,cable,cable,0.8491379310344828,0.909206153444462,0.9192446313686427,0.35321338442956635,0.1332,0
0,170,cable,cable,0.6994002998500749,0.8259135262075717,0.9130844337040619,0.29534761319720076,0.1361,0
0,180,cable,cable,0.7123313343328336,0.8327762527367448,0.913998548195413,0.3032562669514354,0.1313,0
0,190,cable,cable,0.8135307346326838,0.882251781470358,0.918091983442407,0.3384514421298491,0.1297,0
0,200,cable,cable,0.7586206896551724,0.8395882344999591,0.9181158759696547,0.30828520891423367,0.1326,0
0,210,cable,cable,0.6877811094452774,0.8155049645551224,0.9128869592587027,0.2875725415130819,0.1249,0
0,220,cable,cable,0.7486881559220391,0.8298924862083396,0.9210231768622421,0.3278038652622567,0.1257,0
0,223,cable,cable,0.6905922038980509,0.7925238669586705,0.9201993592654588,0.3085447325154594,0.079,0
0,0,zipper,zipper,0.3616071428571429,0.7154668475750552,0.28885634218682704,0.0132776065335384,0.2294,0
0,10,zipper,zipper,0.5467436974789917,0.8392798617148074,0.7364099064325584,0.04478900287445729,0.099,0
0,20,zipper,zipper,0.5863970588235294,0.860976682597404,0.7758028973028694,0.05883514318746292,0.1102,0
0,30,zipper,zipper,0.6688550420168067,0.8852346148179299,0.8217860713816528,0.07978167469440005,0.097,0
0,40,zipper,zipper,0.7807247899159664,0.9300456921679305,0.9475243392721625,0.3132127500643482,0.097,0
0,50,zipper,zipper,0.8004201680672269,0.9349849953337226,0.9542278692759069,0.3291624186804194,0.1284,0
0,60,zipper,zipper,0.7334558823529411,0.9116339866278839,0.9489823110973721,0.2819962980296717,0.1291,0
0,70,zipper,zipper,0.8172268907563025,0.9455930193271713,0.9593260867112156,0.3498413984739217,0.2112,0
0,80,zipper,zipper,0.7402836134453782,0.9170520842761266,0.9515849907263149,0.29692500016626744,0.1315,0
0,90,zipper,zipper,0.6838235294117647,0.8752479547922091,0.9345146668106229,0.23875593101961745,0.1227,0
0,100,zipper,zipper,0.6990546218487395,0.888890626526915,0.9342654119002347,0.2622914521951561,0.1716,0
0,110,zipper,zipper,0.6804096638655462,0.8658412757971047,0.9402768744123189,0.26669275398630793,0.118,0
0,120,zipper,zipper,0.634453781512605,0.8556844482003856,0.8804855949343827,0.1776132360464623,0.1198,0
0,130,zipper,zipper,0.6720063025210085,0.8698657531532987,0.6190568598233422,0.06953835816136313,0.1178,0
0,140,zipper,zipper,0.6239495798319329,0.8652205845105105,0.8495227719661562,0.14227741077125972,0.1184,0
0,150,zipper,zipper,0.6402310924369748,0.8611334030654217,0.8294889252684735,0.13885484735188044,0.1028,0
0,160,zipper,zipper,0.6394432773109244,0.8623100734280842,0.8147952774562572,0.1326005615997482,0.1084,0
0,170,zipper,zipper,0.6735819327731092,0.8805935124468894,0.8378451647082927,0.14621878468565297,0.1516,0
0,180,zipper,zipper,0.6378676470588235,0.8623875378248171,0.8138929452879117,0.13130952217633177,0.1265,0
0,190,zipper,zipper,0.6368172268907563,0.8630890657042009,0.7986539163784437,0.12084722046967793,0.1803,0
0,200,zipper,zipper,0.6228991596638654,0.8647237880045675,0.8150043971777708,0.13152601772795577,0.1971,0
0,210,zipper,zipper,0.6410189075630252,0.8688047662892764,0.8399139509058063,0.14789855258993798,0.1461,0
0,220,zipper,zipper,0.6123949579831932,0.8542987310820926,0.8168191575415288,0.13070170802804848,0.1659,0
0,230,zipper,zipper,0.6509978991596639,0.8709301437355248,0.7459606978884876,0.08157182516410505,0.1173,0
0,239,zipper,zipper,0.604516806722689,0.8594713714374624,0.8290999145370693,0.14017605982716755,0.0777,0
0,0,wood,wood,0.6956140350877192,0.891624185900563,0.7057267712155565,0.14674198894112125,0.2533,0
0,10,wood,wood,0.9833333333333333,0.995965866060803,0.9431326978623344,0.47295912917957245,0.1488,0
0,20,wood,wood,0.9807017543859649,0.9947147025485495,0.9350844257582122,0.4427804362330012,0.1279,0
0,30,wood,wood,0.9885964912280703,0.9966988368268129,0.9390380258416691,0.4501585999533261,0.1244,0
0,40,wood,wood,0.9903508771929824,0.9971886600472494,0.9382329744706747,0.43722447177780543,0.1203,0
0,50,wood,wood,0.9894736842105263,0.9969133174925379,0.9381720166759148,0.44231991574908697,0.1254,0
0,60,wood,wood,0.9894736842105263,0.9969133174925379,0.9387170819785923,0.44021016401506247,0.1691,0
0,70,wood,wood,0.9894736842105263,0.9969133174925379,0.9393276112962978,0.4443871263202482,0.1263,0
0,80,wood,wood,0.9903508771929823,0.9971342493750149,0.9419586827991686,0.44781238778459453,0.1213,0
0,90,wood,wood,0.9885964912280701,0.996623440501209,0.9388621995613642,0.44733869792604813,0.1416,0
0,100,wood,wood,0.9903508771929823,0.9971342493750149,0.9376703067641113,0.4422840665998855,0.1793,0
0,110,wood,wood,0.9903508771929823,0.9971342493750149,0.9429882851744897,0.44670733281577235,0.1274,0
0,120,wood,wood,0.9894736842105263,0.9969133174925379,0.9391395789978909,0.44898612637253255,0.147,0
0,130,wood,wood,0.9894736842105263,0.9969133174925379,0.9408646442524774,0.4525430323329225,0.1533,0
0,140,wood,wood,0.9903508771929823,0.9971342493750149,0.9407314127927009,0.44692088451911915,0.1595,0
0,150,wood,wood,0.9894736842105263,0.9969133174925379,0.9410822948580537,0.45731528536891486,0.1215,0
0,160,wood,wood,0.9903508771929823,0.9971342493750149,0.9379803327756754,0.44823552859582644,0.1325,0
0,170,wood,wood,0.9903508771929823,0.9971342493750149,0.9425002498956117,0.45021045492023093,0.1247,0
0,180,wood,wood,0.9903508771929823,0.9971342493750149,0.9413869641792652,0.4479626578374257,0.1314,0
0,190,wood,wood,0.9903508771929823,0.9971342493750149,0.940330646529029,0.45048583575213985,0.1326,0
0,200,wood,wood,0.9903508771929823,0.9971342493750149,0.9419342964288897,0.44673915982094065,0.1347,0
0,210,wood,wood,0.9903508771929823,0.9971342493750149,0.939317915142669,0.4461654981733101,0.1249,0
0,220,wood,wood,0.9903508771929823,0.9971342493750149,0.9388647788269976,0.44605624499861474,0.1383,0
0,230,wood,wood,0.9903508771929823,0.9971342493750149,0.9408018005137012,0.4460938048958429,0.1288,0
0,240,wood,wood,0.9903508771929823,0.9971342493750149,0.9396180449650825,0.445702827044417,0.1349,0
0,246,wood,wood,0.9912280701754386,0.9974095919297264,0.9383343766580416,0.44361056707377355,0.0846,0
0,0,tile,tile,0.6706349206349206,0.8364689009908768,0.5380330914713604,0.09025936927506492,0.2283,0
0,10,tile,tile,0.9985569985569986,0.999439737135164,0.9472304592004849,0.475559465643002,0.1094,0
0,20,tile,tile,0.9967532467532467,0.99879227902322,0.9494851952670649,0.48017959235467694,0.1104,0
0,30,tile,tile,0.9992784992784993,0.999716533199625,0.9511144174009422,0.48334369719331594,0.1429,0
0,40,tile,tile,1.0,0.9999999999999998,0.9492050628412512,0.4717581924696401,0.119,0
0,50,tile,tile,1.0,0.9999999999999998,0.9513071066984881,0.4777651489843286,0.1049,0
0,60,tile,tile,1.0,0.9999999999999998,0.9503696656618928,0.4739146635090435,0.1082,0
0,70,tile,tile,1.0,0.9999999999999998,0.9511178733652796,0.4763599989799555,0.1112,0
0,80,tile,tile,1.0,0.9999999999999998,0.9508898344136102,0.47556136628911183,0.1092,0
0,90,tile,tile,1.0,0.9999999999999998,0.9509435622644633,0.4759607444173879,0.1395,0
0,100,tile,tile,1.0,0.9999999999999998,0.9516051567197905,0.48014239947977855,0.1058,0
0,110,tile,tile,1.0,0.9999999999999998,0.9512653962061207,0.4795968646166991,0.107,0
0,120,tile,tile,1.0,0.9999999999999998,0.9509149145935001,0.4746708051241931,0.1066,0
0,130,tile,tile,1.0,0.9999999999999998,0.9511547861010399,0.4772118654991826,0.1093,0
0,140,tile,tile,1.0,0.9999999999999998,0.9510192110178165,0.4758610516148873,0.1161,0
0,150,tile,tile,1.0,0.9999999999999998,0.9510521711149389,0.47706155463070943,0.1078,0
0,160,tile,tile,1.0,0.9999999999999998,0.9508318221275652,0.4759119448714753,0.1063,0
0,170,tile,tile,1.0,0.9999999999999998,0.9508802597389802,0.47437451165615646,0.1065,0
0,180,tile,tile,1.0,0.9999999999999998,0.9511772442664409,0.4771902334786983,0.1198,0
0,190,tile,tile,1.0,0.9999999999999998,0.9516393478329197,0.4802484006398106,0.1126,0
0,200,tile,tile,1.0,0.9999999999999998,0.9514495467148355,0.47718920629928774,0.1116,0
0,210,tile,tile,1.0,0.9999999999999998,0.9507457870187073,0.4751886225673755,0.1081,0
0,220,tile,tile,1.0,0.9999999999999998,0.9506898334147103,0.4745796883739396,0.1083,0
0,229,tile,tile,1.0,0.9999999999999998,0.9509003992699565,0.47790087571877277,0.0829,0
0,0,metal_nut,metal_nut,0.613880742913001,0.884286772590944,0.3052038457691568,0.08115679376318044,0.2395,0
0,10,metal_nut,metal_nut,0.6559139784946237,0.891470587531608,0.8043858293225288,0.29881948580345297,0.1013,0
0,20,metal_nut,metal_nut,0.6324535679374389,0.884377375967933,0.834101672446098,0.3467171476997148,0.0977,0
0,30,metal_nut,metal_nut,0.6720430107526882,0.9024075862962709,0.8259326906022265,0.3388615833959433,0.0986,0
0,40,metal_nut,metal_nut,0.6725317693059628,0.9109509007572192,0.8186408674517026,0.33782929769048686,0.0933,0
0,50,metal_nut,metal_nut,0.7864125122189638,0.9444075495391299,0.8771967727553177,0.44155671671171287,0.1001,0
0,60,metal_nut,metal_nut,0.8049853372434018,0.955499969431757,0.8452365649107806,0.3756917932547218,0.0966,0
0,70,metal_nut,metal_nut,0.8328445747800587,0.959224302758333,0.8809826893353153,0.45807298110126077,0.1106,0
0,80,metal_nut,metal_nut,0.7609970674486805,0.9396062324089383,0.856805715964595,0.39247772324359115,0.0968,0
0,90,metal_nut,metal_nut,0.8543499511241447,0.9642331842475533,0.8778631407820939,0.43349698499260636,0.0975,0
0,100,metal_nut,metal_nut,0.8211143695014663,0.9599536581032484,0.8913847614652678,0.4794060553658515,0.1043,0
0,110,metal_nut,metal_nut,0.8396871945259042,0.961470070500418,0.8751249382643048,0.41972207699459346,0.099,0
0,120,metal_nut,metal_nut,0.8763440860215054,0.9714150750846153,0.8853778059478752,0.4503844595205505,0.0979,0
0,130,metal_nut,metal_nut,0.7849462365591398,0.9464782112650372,0.8809460245791771,0.4219351909885323,0.1038,0
0,140,metal_nut,metal_nut,0.7746823069403714,0.9425759067910349,0.869942858040346,0.4075051867891512,0.1116,0
0,150,metal_nut,metal_nut,0.8704789833822092,0.9694837022108748,0.9022923113370752,0.49384995137929877,0.098,0
0,160,metal_nut,metal_nut,0.9046920821114369,0.9789896370161824,0.9221828611338845,0.5577365877313345,0.1204,0
0,170,metal_nut,metal_nut,0.8558162267839687,0.9668325887245199,0.9012264684156995,0.4904694884756901,0.1041,0
0,180,metal_nut,metal_nut,0.9139784946236559,0.9804812046439377,0.9191983170000909,0.5623580369079414,0.1006,0
0,190,metal_nut,metal_nut,0.8768328445747801,0.9713743593466115,0.9192181359735632,0.5449271092444541,0.11,0
0,200,metal_nut,metal_nut,0.886119257086999,0.9738754066579374,0.9227752214935558,0.5484559125312951,0.0995,0
0,210,metal_nut,metal_nut,0.9379276637341153,0.9856695106878155,0.9251714467561694,0.564091983671404,0.0965,0
0,219,metal_nut,metal_nut,0.9345063538611925,0.9855375822155109,0.9007481240129821,0.49854676749592775,0.0811,0
0,0,transistor,transistor,0.4579166666666667,0.35356794629466226,0.4154331015707669,0.03948473444170279,0.2538,0
0,10,transistor,transistor,0.5383333333333333,0.5297741484886863,0.7021787738778696,0.1340996923702355,0.1689,0
0,20,transistor,transistor,0.5366666666666666,0.5312366294994333,0.7184556559112041,0.13812306195509355,0.1218,0
0,30,transistor,transistor,0.6050000000000001,0.5962809923975159,0.7660960568254208,0.21517558145753451,0.1269,0
0,40,transistor,transistor,0.6029166666666667,0.6033641927289829,0.7712069349973323,0.21019072342782127,0.1315,0
0,50,transistor,transistor,0.6283333333333333,0.6218351831172325,0.7708503278226959,0.20395111587330964,0.1257,0
0,60,transistor,transistor,0.6854166666666667,0.6538102275484456,0.7981774471366904,0.24672257138850534,0.1264,0
0,70,transistor,transistor,0.6791666666666666,0.6759211696052421,0.7996319666904635,0.24400205007515113,0.1298,0
0,80,transistor,transistor,0.6983333333333333,0.6918310857388135,0.8099158126291778,0.2670124312512921,0.1196,0
0,90,transistor,transistor,0.7233333333333335,0.7241770768416576,0.8082090795755663,0.267862594514563,0.1264,0
0,100,transistor,transistor,0.6929166666666667,0.6635096243421501,0.8205302834514242,0.2636971202408348,0.1455,0
0,110,transistor,transistor,0.6683333333333333,0.6580642392847421,0.8040051420400643,0.25072076685985234,0.1236,0
0,120,transistor,transistor,0.6866666666666666,0.6731626458595402,0.8168892170991654,0.2610234379632525,0.1255,0
0,130,transistor,transistor,0.7345833333333333,0.719532082129831,0.8292208184698234,0.2779557081247404,0.1326,0
0,140,transistor,transistor,0.7275,0.7171314762932661,0.8128959771276747,0.2912165470338436,0.132,0
0,150,transistor,transistor,0.6991666666666666,0.6765123233004147,0.8326882617209135,0.2853675671993089,0.1312,0
0,160,transistor,transistor,0.74,0.7322589691437444,0.8311261329315031,0.3001928251902818,0.1348,0
0,170,transistor,transistor,0.7641666666666667,0.7541894433152458,0.8362181384840212,0.31013192662592426,0.1228,0
0,180,transistor,transistor,0.7425,0.7213698312253359,0.8403742347937115,0.29421785140878204,0.1548,0
0,190,transistor,transistor,0.7174999999999999,0.6924739024733719,0.8530850690136547,0.3060049309934488,0.1218,0
0,200,transistor,transistor,0.7829166666666667,0.7707358907209287,0.8469569601453698,0.3334252225777073,0.1237,0
0,210,transistor,transistor,0.76625,0.7478099357801864,0.865538182106231,0.3531784495418811,0.124,0
0,212,transistor,transistor,0.7887500000000001,0.7957545890317065,0.8556954874408258,0.36555261859439675,0.0736,0
0,0,bottle,bottle,0.4968253968253968,0.7917322680415326,0.37583430700475384,0.04353209937869087,0.1945,0
0,10,bottle,bottle,0.6936507936507936,0.8967847511213944,0.8310249131708378,0.22657939329936574,0.1131,0
0,20,bottle,bottle,0.946031746031746,0.9851882447513347,0.916011741813339,0.4872871409883195,0.1205,0
0,30,bottle,bottle,0.9531746031746032,0.987166156204925,0.9238338349367975,0.538816984985865,0.1078,0
0,40,bottle,bottle,0.9531746031746031,0.9870843971653414,0.9350241735692252,0.5533450364235442,0.1122,0
0,50,bottle,bottle,0.9341269841269841,0.9828526956819608,0.9456841398848987,0.5969004899841235,0.1333,0
0,60,bottle,bottle,0.8658730158730159,0.9623884505357065,0.9558001869271485,0.5818514751531937,0.1137,0
0,70,bottle,bottle,0.903968253968254,0.9739996627228666,0.96117904099831,0.6214018509218157,0.1062,0
0,80,bottle,bottle,0.8555555555555556,0.9588706630434265,0.95816627275972,0.5926853149780194,0.1138,0
0,90,bottle,bottle,0.9222222222222223,0.979138279134967,0.9658815338680541,0.6559060420637606,0.1088,0
0,100,bottle,bottle,0.842857142857143,0.9547947597594537,0.956202681292178,0.562343356700106,0.1014,0
0,110,bottle,bottle,0.9134920634920635,0.9772831596712799,0.9621456368042756,0.6282515282741346,0.1217,0
0,120,bottle,bottle,0.9055555555555554,0.9741412984613462,0.9597547258367326,0.604528125872986,0.1124,0
0,130,bottle,bottle,0.9301587301587301,0.9815250394108181,0.9678366803067834,0.6627267226074639,0.1059,0
0,140,bottle,bottle,0.9388888888888889,0.9833191239043386,0.9687672419838838,0.6704431144246653,0.1082,0
0,150,bottle,bottle,0.9666666666666667,0.9905971215171514,0.9724005150141085,0.68929494492722,0.1091,0
0,160,bottle,bottle,0.9571428571428572,0.9878554352215194,0.9734059780858925,0.6928135407036548,0.1011,0
0,170,bottle,bottle,0.9777777777777777,0.9937338502041464,0.9738018458345241,0.6934052674486056,0.1133,0
0,180,bottle,bottle,0.9825396825396825,0.9949626614186613,0.9748447624655064,0.6954441399918859,0.1054,0
0,190,bottle,bottle,0.9293650793650793,0.9807549744041286,0.9686414233580913,0.6601632014795039,0.1041,0
0,200,bottle,bottle,0.9865079365079366,0.9958945994685704,0.9752809924655821,0.6975273555836791,0.1103,0
0,208,bottle,bottle,0.9976190476190476,0.9992537993738069,0.9781604586393836,0.7116143093803939,0.0819,0
0,0,leather,leather,0.4045516304347826,0.6829532225339813,0.5634517201871694,0.024819213978513617,0.2535,0
0,10,leather,leather,0.9972826086956521,0.9990764375567408,0.9928003173045044,0.46402734341096064,0.1541,0
0,20,leather,leather,0.998641304347826,0.9995447177726928,0.9922697392072518,0.42911302803143786,0.1461,0
0,30,leather,leather,1.0,1.0000000000000002,0.9921632048218862,0.42407894988675876,0.1255,0
0,40,leather,leather,1.0,1.0000000000000002,0.9922484229425047,0.42305529122915986,0.1214,0
0,50,leather,leather,1.0,1.0000000000000002,0.9922935274711944,0.42215743278062196,0.1197,0
0,60,leather,leather,1.0,1.0000000000000002,0.9921712617917645,0.4189055718051538,0.1556,0
0,70,leather,leather,1.0,1.0000000000000002,0.9923861881887178,0.4277180808332401,0.1231,0
0,80,leather,leather,1.0,1.0000000000000002,0.9923388568922936,0.4213161373158566,0.1206,0
0,90,leather,leather,1.0,1.0000000000000002,0.992217898619244,0.4209020117898142,0.1349,0
0,100,leather,leather,1.0,1.0000000000000002,0.9922749161269325,0.42302512607036735,0.1366,0
0,110,leather,leather,1.0,1.0000000000000002,0.9920114864429507,0.4148463316752417,0.1805,0
0,120,leather,leather,1.0,1.0000000000000002,0.9920898859832538,0.416563063123262,0.1074,0
0,130,leather,leather,1.0,1.0000000000000002,0.9921846363698261,0.41989472514634374,0.1554,0
0,140,leather,leather,1.0,1.0000000000000002,0.9923240619522938,0.42167325737029127,0.1166,0
0,150,leather,leather,1.0,1.0000000000000002,0.992287586572955,0.4215948677338791,0.114,0
0,160,leather,leather,1.0,1.0000000000000002,0.9921682830634705,0.41799596078470225,0.123,0
0,170,leather,leather,1.0,1.0000000000000002,0.9923462435597288,0.42232680802700945,0.1203,0
0,180,leather,leather,1.0,1.0000000000000002,0.9920571940375658,0.4163362980798333,0.1152,0
0,190,leather,leather,1.0,1.0000000000000002,0.9920433899630934,0.41452094814345997,0.1192,0
0,200,leather,leather,1.0,1.0000000000000002,0.9920213785496154,0.4140978073836497,0.1569,0
0,210,leather,leather,1.0,1.0000000000000002,0.9920640444899265,0.416085051950567,0.1217,0
0,220,leather,leather,1.0,1.0000000000000002,0.9921534504372069,0.4180016306673346,0.1188,0
0,230,leather,leather,1.0,1.0000000000000002,0.992185752594577,0.4180583213531067,0.1247,0
0,240,leather,leather,1.0,1.0000000000000002,0.9920218077304803,0.4141357149404982,0.1317,0
0,244,leather,leather,1.0,1.0000000000000002,0.991920911039169,0.4126459175907229,0.0767,0
0,0,pill,pill,0.45608292416803053,0.836787162246207,0.3236489508192923,0.023323230936144895,0.196,0
0,10,pill,pill,0.6448445171849427,0.9097863174285007,0.8666522110562871,0.16930404215146802,0.1316,0
0,20,pill,pill,0.5763775231860337,0.8876618909759801,0.8766613521268015,0.16636976960356628,0.1048,0
0,30,pill,pill,0.5777414075286416,0.8865638639677071,0.9056737332658662,0.19728132063076795,0.1037,0
0,40,pill,pill,0.6148390616475723,0.8986284259422053,0.9162040117112648,0.2397668051587956,0.1106,0
0,50,pill,pill,0.5845608292416803,0.8904704562478253,0.9173680323641776,0.23139771361967768,0.1114,0
0,60,pill,pill,0.6423895253682488,0.9124658997943186,0.9052631594816175,0.2331421936336516,0.103,0
0,70,pill,pill,0.59683578832515,0.8914278759212813,0.9097981446383425,0.22111197462656634,0.1061,0
0,80,pill,pill,0.6857610474631751,0.927795209354517,0.8934624965518827,0.25170970393031483,0.1222,0
0,90,pill,pill,0.583469721767594,0.8858656556611882,0.8940790218347522,0.19064405875964138,0.1161,0
0,100,pill,pill,0.6623022367703219,0.9132764708594963,0.9175571320775254,0.2758473761988657,0.1112,0
